Duration of class (min),Heart Rate (bpm),HR Rest,60% THR (bpm),70% THR (bpm),80% THR (bpm),90% THR (bpm),HR Max (bpm),,,,,,,,,
0:26:20,157,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:26:21,157,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:26:22,156,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:26:23,156,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:26:24,155,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:26:25,155,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:26:26,155,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:26:27,155,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:26:28,155,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:26:29,155,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:26:30,154,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:26:31,153,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:26:32,153,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:26:33,152,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:26:34,152,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:26:35,151,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:26:36,151,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:26:37,150,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:26:38,149,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:26:39,149,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:26:40,149,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:26:41,148,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:26:42,148,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:26:43,147,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:26:44,146,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:26:45,145,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:26:46,143,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:26:47,143,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:26:48,142,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:26:49,142,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:26:50,141,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:26:51,141,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:26:52,141,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:26:53,140,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:26:54,140,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:26:55,139,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:26:56,139,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:26:57,139,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:26:58,139,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:26:59,140,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:27:00,140,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:27:01,140,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:27:02,140,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:27:03,140,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:27:04,140,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:27:05,140,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:27:06,139,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:27:07,138,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:27:08,138,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:27:09,138,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:27:10,138,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:27:11,139,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:27:12,138,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:27:13,138,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:27:14,137,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:27:15,136,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:27:16,136,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:27:17,136,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:27:18,136,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:27:19,135,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:27:20,136,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:27:21,136,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:27:22,137,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:27:23,137,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:27:24,138,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:27:25,138,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:27:26,137,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:27:27,137,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:27:28,137,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:27:29,137,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:27:30,136,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:27:31,135,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:27:32,135,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:27:33,135,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:27:34,134,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:27:35,134,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:27:36,134,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:27:37,134,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:27:38,134,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:27:39,134,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:27:40,135,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:27:41,135,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:27:42,135,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:27:43,137,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:27:44,141,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:27:45,143,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:27:46,143,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:27:47,143,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:27:48,143,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:27:49,143,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:27:50,143,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:27:51,143,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:27:52,156,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:27:53,156,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:27:54,157,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:27:55,158,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:27:56,158,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:27:57,159,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:27:58,159,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:27:59,159,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:28:00,159,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:28:01,159,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:28:02,159,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:28:03,159,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:28:04,158,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:28:05,159,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:28:06,158,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:28:07,158,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:28:08,158,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:28:09,158,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:28:10,158,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:28:11,158,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:28:12,159,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:28:13,159,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:28:14,159,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:28:15,159,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:28:16,159,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:28:17,159,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:28:18,159,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:28:19,159,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:28:20,159,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:28:21,159,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:28:22,159,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:28:23,160,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:28:24,160,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:28:25,161,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:28:26,161,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:28:27,162,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:28:28,162,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:28:29,162,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:28:30,162,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:28:31,162,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:28:32,161,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:28:33,161,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:28:34,161,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:28:35,161,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:28:36,160,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:28:37,159,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:28:38,159,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:28:39,159,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:28:40,158,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:28:41,158,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:28:42,158,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:28:43,158,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:28:44,158,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:28:45,157,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:28:46,157,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:28:47,156,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:28:48,155,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:28:49,154,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:28:50,154,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:28:51,154,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:28:52,154,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:28:53,154,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:28:54,154,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:28:55,154,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:28:56,154,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:28:57,154,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:28:58,154,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:28:59,163,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:29:00,163,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:29:01,163,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:29:02,163,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:29:03,163,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:29:04,163,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:29:05,164,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:29:06,165,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:29:07,165,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:29:08,164,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:29:09,164,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:29:10,163,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:29:11,163,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:29:12,162,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:29:13,162,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:29:14,162,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:29:15,161,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:29:16,160,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:29:17,160,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:29:18,160,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:29:19,160,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:29:20,160,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:29:21,160,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:29:22,160,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:29:23,160,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:29:24,159,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:29:25,158,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:29:26,156,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:29:27,155,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:29:28,155,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:29:29,155,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:29:30,153,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:29:31,152,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:29:32,151,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:29:33,150,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:29:34,150,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:29:35,149,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:29:36,149,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:29:37,149,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:29:38,149,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:29:39,149,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:29:40,149,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:29:41,150,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:29:42,150,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:29:43,150,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:29:44,151,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:29:45,151,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:29:46,153,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:29:47,154,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:29:48,154,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:29:49,154,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:29:50,154,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:29:51,154,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:29:52,154,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:29:53,157,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:29:54,157,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:29:55,158,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:29:56,158,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:29:57,158,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:29:58,158,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:29:59,159,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:30:00,158,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:30:01,159,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:30:02,158,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:30:03,158,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:30:04,158,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:30:05,158,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:30:06,158,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:30:07,157,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:30:08,157,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:30:09,157,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:30:10,157,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:30:11,157,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:30:12,157,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:30:13,157,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:30:14,155,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:30:15,156,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:30:16,156,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:30:17,156,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:30:18,156,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:30:19,155,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:30:20,155,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:30:21,155,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:30:22,155,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:30:23,155,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:30:24,155,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:30:25,155,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:30:26,154,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:30:27,154,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:30:28,154,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:30:29,155,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:30:30,155,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:30:31,155,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:30:32,155,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:30:33,155,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:30:34,155,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:30:35,154,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:30:36,154,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:30:37,154,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:30:38,154,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:30:39,154,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:30:40,154,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:30:41,154,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:30:42,154,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:30:43,152,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:30:44,151,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:30:45,150,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:30:46,149,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:30:47,148,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:30:48,147,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:30:49,147,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:30:50,147,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:30:51,146,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:30:52,146,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:30:53,145,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:30:54,145,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:30:55,145,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:30:56,146,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:30:57,145,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:30:58,145,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:30:59,145,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:31:00,144,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:31:01,145,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:31:02,145,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:31:03,145,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:31:04,145,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:31:05,144,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:31:06,144,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:31:07,143,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:31:08,142,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:31:09,142,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:31:10,142,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:31:11,142,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:31:12,142,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:31:13,142,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:31:14,142,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:31:15,142,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:31:16,142,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:31:17,142,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:31:18,142,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:31:19,142,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:31:20,141,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:31:21,141,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:31:22,140,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:31:23,140,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:31:24,140,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:31:25,140,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:31:26,141,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:31:27,141,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:31:28,141,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:31:29,140,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:31:30,139,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:31:31,139,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:31:32,138,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:31:33,138,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:31:34,138,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:31:35,138,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:31:36,138,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:31:37,140,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:31:38,141,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:31:39,141,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:31:40,141,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:31:41,141,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:31:42,141,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:31:43,141,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:31:44,141,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:31:45,141,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:31:46,141,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:31:47,141,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:31:48,141,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:31:49,141,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:31:50,142,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:31:51,142,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:31:52,142,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:31:53,143,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:31:54,143,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:31:55,142,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:31:56,142,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:31:57,142,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:31:58,142,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:31:59,142,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:32:00,142,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:32:01,142,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:32:02,143,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:32:03,142,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:32:04,141,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:32:05,140,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:32:06,138,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:32:07,137,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:32:08,137,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:32:09,137,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:32:10,137,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:32:11,137,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:32:12,137,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:32:13,137,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:32:14,137,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:32:15,137,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:32:16,137,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:32:17,138,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:32:18,138,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:32:19,138,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:32:20,138,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:32:21,138,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:32:22,139,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:32:23,139,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:32:24,140,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:32:25,140,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:32:26,141,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:32:27,141,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:32:28,141,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:32:29,141,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:32:30,143,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:32:31,143,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:32:32,143,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:32:33,143,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:32:34,142,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
0:32:35,141,60,136.8,149.6,162.5,175.2,188,,,,,,,,,
